Tipo Muert.;Provincia;Cantón;Area del Hecho;Lugar;Tipo Lugar;Fecha Infracción;Hora Infracción;Arma;Tipo Arma;Probable Causa M.;Edad;Med. Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anio_i;Mes_i;Cod_prov;cod_cantón
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;0:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;707
ASESINATO;GUAYAS;PEDRO CARBO;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;0:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;914
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;CASA/VILLA;PRIVADO;23/1/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;8;801
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;20:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;54;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;20:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;1:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1308
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;MANABI;EL CARMEN;URBANO;VIA PUBLICA;PUBLICO;21/1/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;NO DETERMINADO;NO DETERMINADO;ECUADOR;2023;enero;13;1304
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1205
HOMICIDIO;LOS RIOS;MOCACHE;RURAL;VIA PUBLICA;PUBLICO;24/1/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1212
ASESINATO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;enero;17;1701
HOMICIDIO;PICHINCHA;QUITO;URBANO;CENTROS Y SUBCENTROS DE SALUD;PRIVADO;24/1/2023;22:30;ARMA BLANCA;CUCHILLO            ;HERIDA POR ARMA BLANCA;38;A;HOMBRE;MONTUBIO/A;CASADO;ECUADOR;2023;enero;17;1701
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;18:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;61;A;HOMBRE;AFRO;NO DETERMINADO;ECUADOR;2023;enero;8;801
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;A;MUJER;MONTUBIO/A;SOLTERO;ECUADOR;2023;enero;7;707
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;CASA/VILLA;PRIVADO;25/1/2023;0:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;8;801
ASESINATO;CARCHI;TULCAN;URBANO;CASA/VILLA;PRIVADO;22/1/2023;23:50;CONSTRICTORA;OTRO;ESTRANGULACION;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;enero;4;401
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;HACIENDAS;PRIVADO;24/1/2023;8:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;6:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
SICARIATO;LOJA;CATAMAYO;URBANO;CASA/VILLA;PRIVADO;24/1/2023;22:20;ARMA DE FUEGO;PISTOLA             ;HERIDA POR ARMA DE FUEGO;81;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;11;1103
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;20:54;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/1/2023;1:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;25/1/2023;10:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;8;801
ASESINATO;ESMERALDAS;RIOVERDE;URBANO;VIA PUBLICA;PUBLICO;25/1/2023;9:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;8;807
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;25/1/2023;9:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;707
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;TERRENO BALDIO;PUBLICO;25/1/2023;16:47;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;46;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;8;801
ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;25/1/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1317
ASESINATO;MANABI;BOLIVAR;URBANO;VIA PUBLICA;PUBLICO;25/1/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1302
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;25/1/2023;18:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;906
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/1/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/1/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;CASA/VILLA;PRIVADO;26/1/2023;1:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;24;2402
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;CASA/VILLA;PRIVADO;26/1/2023;1:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;24;2402
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;CASA/VILLA;PRIVADO;26/1/2023;1:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;2;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;24;2402
ASESINATO;LOS RIOS;BABAHOYO;URBANO;VIA PUBLICA;PUBLICO;25/1/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1201
ASESINATO;MANABI;PEDERNALES;RURAL;NIGHT CLUBS;PRIVADO;25/1/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1317
ASESINATO;LOS RIOS;PUEBLO VIEJO;URBANO;VIA PUBLICA;PUBLICO;10/1/2023;13:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1204
ASESINATO;LOS RIOS;BABAHOYO;URBANO;VIA PUBLICA;PUBLICO;21/1/2023;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;enero;12;1201
HOMICIDIO;PICHINCHA;QUITO;RURAL;VIA PUBLICA;PUBLICO;24/1/2023;5:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;A;HOMBRE;AFRO;NO DETERMINADO;NO DETERMINADO;2023;enero;17;1701
ASESINATO;SUCUMBIOS;LAGO AGRIO;URBANO;VIA PUBLICA;PUBLICO;26/1/2023;19:37;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;21;2101
HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;26/1/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;17;1701
ASESINATO;EL ORO;SANTA ROSA;URBANO;VIA PUBLICA;PUBLICO;26/1/2023;18:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;712
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;26/1/2023;18:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;26/1/2023;2:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;27/1/2023;0:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;26/1/2023;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;26/1/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CANCHAS DE USO MULTIPLE;PUBLICO;26/1/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;GASOLINERAS;PRIVADO;26/1/2023;13:21;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;8;801
ASESINATO;EL ORO;EL GUABO;RURAL;FINCA;PRIVADO;27/1/2023;9:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;57;A;HOMBRE;BLANCO/A;CASADO;ECUADOR;2023;enero;7;706
ASESINATO;TUNGURAHUA;AMBATO;URBANO;VIA PUBLICA;PUBLICO;27/1/2023;4:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;46;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;18;1801
ASESINATO;LOS RIOS;QUEVEDO;URBANO;FUERZAS DE SEGURIDAD PUBLICA Y DEL ESTADO;PRIVADO;27/1/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1205
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;27/1/2023;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;MANABI;MANTA;URBANO;CASA/VILLA;PRIVADO;27/1/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1308
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;27/1/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;27/1/2023;21:42;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;EL ORO;SANTA ROSA;URBANO;VIA PUBLICA;PUBLICO;27/1/2023;23:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;712
ASESINATO;CHIMBORAZO;RIOBAMBA;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;1:45;ARMA DE FUEGO;PISTOLA             ;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;6;601
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;VIA PUBLICA;PUBLICO;27/1/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;LOS RIOS;BABAHOYO;URBANO;VIA PUBLICA;PUBLICO;27/1/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1201
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;0:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;63;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;9;901
ASESINATO;LOS RIOS;BABAHOYO;RURAL;VIA PUBLICA;PUBLICO;28/1/2023;0:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1201
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;BARES;PRIVADO;28/1/2023;5:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;enero;9;901
ASESINATO;SUCUMBIOS;LAGO AGRIO;RURAL;FINCA;PRIVADO;27/1/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;21;2101
ASESINATO;ZONA NO DELIMITADA;EL PIEDRERO;RURAL;MAR;PUBLICO;26/1/2023;6:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;90;9004
ASESINATO;GUAYAS;EL TRIUNFO;URBANO;CASA/VILLA;PRIVADO;28/1/2023;18:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;909
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;9:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;906
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;9:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;9;906
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;9:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;906
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;9:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;9;906
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;9:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;1;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;906
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;27/1/2023;22:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;15:47;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;8;801
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;11:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;MUJER;AFRO;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;21:15;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;46;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;15:48;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;VENEZUELA;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;15:48;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;MUJER;NO DETERMINADO;NO DETERMINADO;VENEZUELA;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;29/1/2023;1:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;29/1/2023;1:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1205
ASESINATO;LOS RIOS;MOCACHE;URBANO;VIA PUBLICA;PUBLICO;26/1/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;12;1212
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;29/1/2023;2:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;LAGUNA - LAGO;PUBLICO;28/1/2023;8:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;enero;9;901
HOMICIDIO;LOS RIOS;BUENA FE;URBANO;VIA PUBLICA;PUBLICO;29/1/2023;7:20;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1210
ASESINATO;LOS RIOS;QUEVEDO;URBANO;SALAS DE BELLEZA;PRIVADO;28/1/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1205
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1205
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;VIA PUBLICA;PUBLICO;29/1/2023;3:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;23;2301
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;19:44;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;910
ASESINATO;EL ORO;ARENILLAS;URBANO;CASA/VILLA;PRIVADO;29/1/2023;3:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;702
ASESINATO;EL ORO;ARENILLAS;URBANO;VIA PUBLICA;PUBLICO;29/1/2023;3:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;702
ASESINATO;EL ORO;ARENILLAS;URBANO;VIA PUBLICA;PUBLICO;29/1/2023;3:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;702
HOMICIDIO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;28/1/2023;20:00;OTROS;OTRO;HERIDA POR ARMA DE FUEGO;59;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;701
ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;VIA PUBLICA;PUBLICO;29/1/2023;2:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1;115
ASESINATO;EL ORO;PASAJE;URBANO;VIA PUBLICA;PUBLICO;29/1/2023;14:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;MESTIZO/A;NO DETERMINADO;OTROS;2023;enero;7;709
ASESINATO;LOS RIOS;VINCES;RURAL;CANCHAS DE USO MULTIPLE;PUBLICO;29/1/2023;0:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1208
